DateSK	FullDateAK	DayNumberOfWeek	DayNameOfWeek	DayNameOfWeekAbbr	DayNumberOfMonth	DayNumberOfYear	WeekNumberOfYear	MonthName	MonthNameAbbr	MonthNumberOfYear	CalendarQuarter	CalendarYear
20130507	5/7/2013	3	Tuesday	Tue	7	127	19	May	May	5	2	2013
20130508	5/8/2013	4	Wednesday	Wed	8	128	19	May	May	5	2	2013
20130509	5/9/2013	5	Thursday	Thu	9	129	19	May	May	5	2	2013
20130510	5/10/2013	6	Friday	Fri	10	130	19	May	May	5	2	2013
20130511	5/11/2013	7	Saturday	Sat	11	131	19	May	May	5	2	2013
20130512	5/12/2013	1	Sunday	Sun	12	132	20	May	May	5	2	2013
20130513	5/13/2013	2	Monday	Mon	13	133	20	May	May	5	2	2013
20130514	5/14/2013	3	Tuesday	Tue	14	134	20	May	May	5	2	2013
20130515	5/15/2013	4	Wednesday	Wed	15	135	20	May	May	5	2	2013
20130516	5/16/2013	5	Thursday	Thu	16	136	20	May	May	5	2	2013
20130517	5/17/2013	6	Friday	Fri	17	137	20	May	May	5	2	2013
20130518	5/18/2013	7	Saturday	Sat	18	138	20	May	May	5	2	2013
20130519	5/19/2013	1	Sunday	Sun	19	139	21	May	May	5	2	2013
20130520	5/20/2013	2	Monday	Mon	20	140	21	May	May	5	2	2013
20130521	5/21/2013	3	Tuesday	Tue	21	141	21	May	May	5	2	2013
20130522	5/22/2013	4	Wednesday	Wed	22	142	21	May	May	5	2	2013
20130523	5/23/2013	5	Thursday	Thu	23	143	21	May	May	5	2	2013
20130524	5/24/2013	6	Friday	Fri	24	144	21	May	May	5	2	2013
20130525	5/25/2013	7	Saturday	Sat	25	145	21	May	May	5	2	2013
20130526	5/26/2013	1	Sunday	Sun	26	146	22	May	May	5	2	2013
20130527	5/27/2013	2	Monday	Mon	27	147	22	May	May	5	2	2013
20130528	5/28/2013	3	Tuesday	Tue	28	148	22	May	May	5	2	2013
20130529	5/29/2013	4	Wednesday	Wed	29	149	22	May	May	5	2	2013
20130530	5/30/2013	5	Thursday	Thu	30	150	22	May	May	5	2	2013
20130531	5/31/2013	6	Friday	Fri	31	151	22	May	May	5	2	2013
20130601	6/1/2013	7	Saturday	Sat	1	152	22	June	Jun	6	2	2013
20130602	6/2/2013	1	Sunday	Sun	2	153	23	June	Jun	6	2	2013
20130603	6/3/2013	2	Monday	Mon	3	154	23	June	Jun	6	2	2013
20130604	6/4/2013	3	Tuesday	Tue	4	155	23	June	Jun	6	2	2013
20130605	6/5/2013	4	Wednesday	Wed	5	156	23	June	Jun	6	2	2013
20130606	6/6/2013	5	Thursday	Thu	6	157	23	June	Jun	6	2	2013
20130607	6/7/2013	6	Friday	Fri	7	158	23	June	Jun	6	2	2013
20130608	6/8/2013	7	Saturday	Sat	8	159	23	June	Jun	6	2	2013
20130609	6/9/2013	1	Sunday	Sun	9	160	24	June	Jun	6	2	2013
20130610	6/10/2013	2	Monday	Mon	10	161	24	June	Jun	6	2	2013
20130611	6/11/2013	3	Tuesday	Tue	11	162	24	June	Jun	6	2	2013
20130612	6/12/2013	4	Wednesday	Wed	12	163	24	June	Jun	6	2	2013
20130613	6/13/2013	5	Thursday	Thu	13	164	24	June	Jun	6	2	2013
20130614	6/14/2013	6	Friday	Fri	14	165	24	June	Jun	6	2	2013
20130615	6/15/2013	7	Saturday	Sat	15	166	24	June	Jun	6	2	2013
20130616	6/16/2013	1	Sunday	Sun	16	167	25	June	Jun	6	2	2013
20130617	6/17/2013	2	Monday	Mon	17	168	25	June	Jun	6	2	2013
20130618	6/18/2013	3	Tuesday	Tue	18	169	25	June	Jun	6	2	2013
20130619	6/19/2013	4	Wednesday	Wed	19	170	25	June	Jun	6	2	2013
20130620	6/20/2013	5	Thursday	Thu	20	171	25	June	Jun	6	2	2013
20130621	6/21/2013	6	Friday	Fri	21	172	25	June	Jun	6	2	2013
20130622	6/22/2013	7	Saturday	Sat	22	173	25	June	Jun	6	2	2013
20130623	6/23/2013	1	Sunday	Sun	23	174	26	June	Jun	6	2	2013
20130624	6/24/2013	2	Monday	Mon	24	175	26	June	Jun	6	2	2013
20130625	6/25/2013	3	Tuesday	Tue	25	176	26	June	Jun	6	2	2013
20130626	6/26/2013	4	Wednesday	Wed	26	177	26	June	Jun	6	2	2013
20130627	6/27/2013	5	Thursday	Thu	27	178	26	June	Jun	6	2	2013
20130628	6/28/2013	6	Friday	Fri	28	179	26	June	Jun	6	2	2013
20130629	6/29/2013	7	Saturday	Sat	29	180	26	June	Jun	6	2	2013
20130630	6/30/2013	1	Sunday	Sun	30	181	27	June	Jun	6	2	2013
20130701	7/1/2013	2	Monday	Mon	1	182	27	July	Jul	7	3	2013
20130702	7/2/2013	3	Tuesday	Tue	2	183	27	July	Jul	7	3	2013
20130703	7/3/2013	4	Wednesday	Wed	3	184	27	July	Jul	7	3	2013
20130704	7/4/2013	5	Thursday	Thu	4	185	27	July	Jul	7	3	2013
20130705	7/5/2013	6	Friday	Fri	5	186	27	July	Jul	7	3	2013
20130706	7/6/2013	7	Saturday	Sat	6	187	27	July	Jul	7	3	2013
20130707	7/7/2013	1	Sunday	Sun	7	188	28	July	Jul	7	3	2013
20130708	7/8/2013	2	Monday	Mon	8	189	28	July	Jul	7	3	2013
20130709	7/9/2013	3	Tuesday	Tue	9	190	28	July	Jul	7	3	2013
20130710	7/10/2013	4	Wednesday	Wed	10	191	28	July	Jul	7	3	2013
20130711	7/11/2013	5	Thursday	Thu	11	192	28	July	Jul	7	3	2013
20130712	7/12/2013	6	Friday	Fri	12	193	28	July	Jul	7	3	2013
20130713	7/13/2013	7	Saturday	Sat	13	194	28	July	Jul	7	3	2013
20130714	7/14/2013	1	Sunday	Sun	14	195	29	July	Jul	7	3	2013
20130715	7/15/2013	2	Monday	Mon	15	196	29	July	Jul	7	3	2013
20130716	7/16/2013	3	Tuesday	Tue	16	197	29	July	Jul	7	3	2013
20130717	7/17/2013	4	Wednesday	Wed	17	198	29	July	Jul	7	3	2013
20130718	7/18/2013	5	Thursday	Thu	18	199	29	July	Jul	7	3	2013
20130719	7/19/2013	6	Friday	Fri	19	200	29	July	Jul	7	3	2013
20130720	7/20/2013	7	Saturday	Sat	20	201	29	July	Jul	7	3	2013
20130721	7/21/2013	1	Sunday	Sun	21	202	30	July	Jul	7	3	2013
20130722	7/22/2013	2	Monday	Mon	22	203	30	July	Jul	7	3	2013
20130723	7/23/2013	3	Tuesday	Tue	23	204	30	July	Jul	7	3	2013
20130724	7/24/2013	4	Wednesday	Wed	24	205	30	July	Jul	7	3	2013
20130725	7/25/2013	5	Thursday	Thu	25	206	30	July	Jul	7	3	2013
20130726	7/26/2013	6	Friday	Fri	26	207	30	July	Jul	7	3	2013
20130727	7/27/2013	7	Saturday	Sat	27	208	30	July	Jul	7	3	2013
20130728	7/28/2013	1	Sunday	Sun	28	209	31	July	Jul	7	3	2013
20130729	7/29/2013	2	Monday	Mon	29	210	31	July	Jul	7	3	2013
20130730	7/30/2013	3	Tuesday	Tue	30	211	31	July	Jul	7	3	2013
20130731	7/31/2013	4	Wednesday	Wed	31	212	31	July	Jul	7	3	2013
20130801	8/1/2013	5	Thursday	Thu	1	213	31	August	Aug	8	3	2013
20130802	8/2/2013	6	Friday	Fri	2	214	31	August	Aug	8	3	2013
20130803	8/3/2013	7	Saturday	Sat	3	215	31	August	Aug	8	3	2013
20130804	8/4/2013	1	Sunday	Sun	4	216	32	August	Aug	8	3	2013
20130805	8/5/2013	2	Monday	Mon	5	217	32	August	Aug	8	3	2013
20130806	8/6/2013	3	Tuesday	Tue	6	218	32	August	Aug	8	3	2013
20130807	8/7/2013	4	Wednesday	Wed	7	219	32	August	Aug	8	3	2013
20130808	8/8/2013	5	Thursday	Thu	8	220	32	August	Aug	8	3	2013
20130809	8/9/2013	6	Friday	Fri	9	221	32	August	Aug	8	3	2013
20130810	8/10/2013	7	Saturday	Sat	10	222	32	August	Aug	8	3	2013
20130811	8/11/2013	1	Sunday	Sun	11	223	33	August	Aug	8	3	2013
20130812	8/12/2013	2	Monday	Mon	12	224	33	August	Aug	8	3	2013
20130813	8/13/2013	3	Tuesday	Tue	13	225	33	August	Aug	8	3	2013
20130814	8/14/2013	4	Wednesday	Wed	14	226	33	August	Aug	8	3	2013
20130815	8/15/2013	5	Thursday	Thu	15	227	33	August	Aug	8	3	2013
20130816	8/16/2013	6	Friday	Fri	16	228	33	August	Aug	8	3	2013
20130817	8/17/2013	7	Saturday	Sat	17	229	33	August	Aug	8	3	2013
20130818	8/18/2013	1	Sunday	Sun	18	230	34	August	Aug	8	3	2013
20130819	8/19/2013	2	Monday	Mon	19	231	34	August	Aug	8	3	2013
20130820	8/20/2013	3	Tuesday	Tue	20	232	34	August	Aug	8	3	2013
20130821	8/21/2013	4	Wednesday	Wed	21	233	34	August	Aug	8	3	2013
20130822	8/22/2013	5	Thursday	Thu	22	234	34	August	Aug	8	3	2013
20130823	8/23/2013	6	Friday	Fri	23	235	34	August	Aug	8	3	2013
20130824	8/24/2013	7	Saturday	Sat	24	236	34	August	Aug	8	3	2013
20130825	8/25/2013	1	Sunday	Sun	25	237	35	August	Aug	8	3	2013
20130826	8/26/2013	2	Monday	Mon	26	238	35	August	Aug	8	3	2013
20130827	8/27/2013	3	Tuesday	Tue	27	239	35	August	Aug	8	3	2013
20130828	8/28/2013	4	Wednesday	Wed	28	240	35	August	Aug	8	3	2013
20130829	8/29/2013	5	Thursday	Thu	29	241	35	August	Aug	8	3	2013
20130830	8/30/2013	6	Friday	Fri	30	242	35	August	Aug	8	3	2013
20130831	8/31/2013	7	Saturday	Sat	31	243	35	August	Aug	8	3	2013
20130901	9/1/2013	1	Sunday	Sun	1	244	36	September	Sep	9	3	2013
20130902	9/2/2013	2	Monday	Mon	2	245	36	September	Sep	9	3	2013
20130903	9/3/2013	3	Tuesday	Tue	3	246	36	September	Sep	9	3	2013
20130904	9/4/2013	4	Wednesday	Wed	4	247	36	September	Sep	9	3	2013
20130905	9/5/2013	5	Thursday	Thu	5	248	36	September	Sep	9	3	2013
20130906	9/6/2013	6	Friday	Fri	6	249	36	September	Sep	9	3	2013
20130907	9/7/2013	7	Saturday	Sat	7	250	36	September	Sep	9	3	2013
20130908	9/8/2013	1	Sunday	Sun	8	251	37	September	Sep	9	3	2013
20130909	9/9/2013	2	Monday	Mon	9	252	37	September	Sep	9	3	2013
20130910	9/10/2013	3	Tuesday	Tue	10	253	37	September	Sep	9	3	2013
20130911	9/11/2013	4	Wednesday	Wed	11	254	37	September	Sep	9	3	2013
20130912	9/12/2013	5	Thursday	Thu	12	255	37	September	Sep	9	3	2013
20130913	9/13/2013	6	Friday	Fri	13	256	37	September	Sep	9	3	2013
20130914	9/14/2013	7	Saturday	Sat	14	257	37	September	Sep	9	3	2013
20130915	9/15/2013	1	Sunday	Sun	15	258	38	September	Sep	9	3	2013
20130916	9/16/2013	2	Monday	Mon	16	259	38	September	Sep	9	3	2013
20130917	9/17/2013	3	Tuesday	Tue	17	260	38	September	Sep	9	3	2013
20130918	9/18/2013	4	Wednesday	Wed	18	261	38	September	Sep	9	3	2013
20130919	9/19/2013	5	Thursday	Thu	19	262	38	September	Sep	9	3	2013
20130920	9/20/2013	6	Friday	Fri	20	263	38	September	Sep	9	3	2013
20130921	9/21/2013	7	Saturday	Sat	21	264	38	September	Sep	9	3	2013
20130922	9/22/2013	1	Sunday	Sun	22	265	39	September	Sep	9	3	2013
20130923	9/23/2013	2	Monday	Mon	23	266	39	September	Sep	9	3	2013
20130924	9/24/2013	3	Tuesday	Tue	24	267	39	September	Sep	9	3	2013
20130925	9/25/2013	4	Wednesday	Wed	25	268	39	September	Sep	9	3	2013
20130926	9/26/2013	5	Thursday	Thu	26	269	39	September	Sep	9	3	2013
20130927	9/27/2013	6	Friday	Fri	27	270	39	September	Sep	9	3	2013
20130928	9/28/2013	7	Saturday	Sat	28	271	39	September	Sep	9	3	2013
20130929	9/29/2013	1	Sunday	Sun	29	272	40	September	Sep	9	3	2013
20130930	9/30/2013	2	Monday	Mon	30	273	40	September	Sep	9	3	2013
20131001	10/1/2013	3	Tuesday	Tue	1	274	40	October	Oct	10	4	2013
20131002	10/2/2013	4	Wednesday	Wed	2	275	40	October	Oct	10	4	2013
20131003	10/3/2013	5	Thursday	Thu	3	276	40	October	Oct	10	4	2013
20131004	10/4/2013	6	Friday	Fri	4	277	40	October	Oct	10	4	2013
20131005	10/5/2013	7	Saturday	Sat	5	278	40	October	Oct	10	4	2013
20131006	10/6/2013	1	Sunday	Sun	6	279	41	October	Oct	10	4	2013
20131007	10/7/2013	2	Monday	Mon	7	280	41	October	Oct	10	4	2013
20131008	10/8/2013	3	Tuesday	Tue	8	281	41	October	Oct	10	4	2013
20131009	10/9/2013	4	Wednesday	Wed	9	282	41	October	Oct	10	4	2013
20131010	10/10/2013	5	Thursday	Thu	10	283	41	October	Oct	10	4	2013
20131011	10/11/2013	6	Friday	Fri	11	284	41	October	Oct	10	4	2013
20131012	10/12/2013	7	Saturday	Sat	12	285	41	October	Oct	10	4	2013
20131013	10/13/2013	1	Sunday	Sun	13	286	42	October	Oct	10	4	2013
20131014	10/14/2013	2	Monday	Mon	14	287	42	October	Oct	10	4	2013
20131015	10/15/2013	3	Tuesday	Tue	15	288	42	October	Oct	10	4	2013
20131016	10/16/2013	4	Wednesday	Wed	16	289	42	October	Oct	10	4	2013
20131017	10/17/2013	5	Thursday	Thu	17	290	42	October	Oct	10	4	2013
20131018	10/18/2013	6	Friday	Fri	18	291	42	October	Oct	10	4	2013
20131019	10/19/2013	7	Saturday	Sat	19	292	42	October	Oct	10	4	2013
20131020	10/20/2013	1	Sunday	Sun	20	293	43	October	Oct	10	4	2013
20131021	10/21/2013	2	Monday	Mon	21	294	43	October	Oct	10	4	2013
20131022	10/22/2013	3	Tuesday	Tue	22	295	43	October	Oct	10	4	2013
20131023	10/23/2013	4	Wednesday	Wed	23	296	43	October	Oct	10	4	2013
20131024	10/24/2013	5	Thursday	Thu	24	297	43	October	Oct	10	4	2013
20131025	10/25/2013	6	Friday	Fri	25	298	43	October	Oct	10	4	2013
20131026	10/26/2013	7	Saturday	Sat	26	299	43	October	Oct	10	4	2013
20131027	10/27/2013	1	Sunday	Sun	27	300	44	October	Oct	10	4	2013
20131028	10/28/2013	2	Monday	Mon	28	301	44	October	Oct	10	4	2013
20131029	10/29/2013	3	Tuesday	Tue	29	302	44	October	Oct	10	4	2013
20131030	10/30/2013	4	Wednesday	Wed	30	303	44	October	Oct	10	4	2013
20131031	10/31/2013	5	Thursday	Thu	31	304	44	October	Oct	10	4	2013
20131101	11/1/2013	6	Friday	Fri	1	305	44	November	Nov	11	4	2013
20131102	11/2/2013	7	Saturday	Sat	2	306	44	November	Nov	11	4	2013
20131103	11/3/2013	1	Sunday	Sun	3	307	45	November	Nov	11	4	2013
20131104	11/4/2013	2	Monday	Mon	4	308	45	November	Nov	11	4	2013
20131105	11/5/2013	3	Tuesday	Tue	5	309	45	November	Nov	11	4	2013
20131106	11/6/2013	4	Wednesday	Wed	6	310	45	November	Nov	11	4	2013
20131107	11/7/2013	5	Thursday	Thu	7	311	45	November	Nov	11	4	2013
20131108	11/8/2013	6	Friday	Fri	8	312	45	November	Nov	11	4	2013
20131109	11/9/2013	7	Saturday	Sat	9	313	45	November	Nov	11	4	2013
20131110	11/10/2013	1	Sunday	Sun	10	314	46	November	Nov	11	4	2013
20131111	11/11/2013	2	Monday	Mon	11	315	46	November	Nov	11	4	2013
20131112	11/12/2013	3	Tuesday	Tue	12	316	46	November	Nov	11	4	2013
20131113	11/13/2013	4	Wednesday	Wed	13	317	46	November	Nov	11	4	2013
20131114	11/14/2013	5	Thursday	Thu	14	318	46	November	Nov	11	4	2013
20131115	11/15/2013	6	Friday	Fri	15	319	46	November	Nov	11	4	2013
20131116	11/16/2013	7	Saturday	Sat	16	320	46	November	Nov	11	4	2013
20131117	11/17/2013	1	Sunday	Sun	17	321	47	November	Nov	11	4	2013
20131118	11/18/2013	2	Monday	Mon	18	322	47	November	Nov	11	4	2013
20131119	11/19/2013	3	Tuesday	Tue	19	323	47	November	Nov	11	4	2013
20131120	11/20/2013	4	Wednesday	Wed	20	324	47	November	Nov	11	4	2013
20131121	11/21/2013	5	Thursday	Thu	21	325	47	November	Nov	11	4	2013
20131122	11/22/2013	6	Friday	Fri	22	326	47	November	Nov	11	4	2013
20131123	11/23/2013	7	Saturday	Sat	23	327	47	November	Nov	11	4	2013
20131124	11/24/2013	1	Sunday	Sun	24	328	48	November	Nov	11	4	2013
20131125	11/25/2013	2	Monday	Mon	25	329	48	November	Nov	11	4	2013
20131126	11/26/2013	3	Tuesday	Tue	26	330	48	November	Nov	11	4	2013
20131127	11/27/2013	4	Wednesday	Wed	27	331	48	November	Nov	11	4	2013
20131128	11/28/2013	5	Thursday	Thu	28	332	48	November	Nov	11	4	2013
20131129	11/29/2013	6	Friday	Fri	29	333	48	November	Nov	11	4	2013
20131130	11/30/2013	7	Saturday	Sat	30	334	48	November	Nov	11	4	2013
20131201	12/1/2013	1	Sunday	Sun	1	335	49	December	Dec	12	4	2013
20131202	12/2/2013	2	Monday	Mon	2	336	49	December	Dec	12	4	2013
20131203	12/3/2013	3	Tuesday	Tue	3	337	49	December	Dec	12	4	2013
20131204	12/4/2013	4	Wednesday	Wed	4	338	49	December	Dec	12	4	2013
20131205	12/5/2013	5	Thursday	Thu	5	339	49	December	Dec	12	4	2013
20131206	12/6/2013	6	Friday	Fri	6	340	49	December	Dec	12	4	2013
20131207	12/7/2013	7	Saturday	Sat	7	341	49	December	Dec	12	4	2013
20131208	12/8/2013	1	Sunday	Sun	8	342	50	December	Dec	12	4	2013
20131209	12/9/2013	2	Monday	Mon	9	343	50	December	Dec	12	4	2013
20131210	12/10/2013	3	Tuesday	Tue	10	344	50	December	Dec	12	4	2013
20131211	12/11/2013	4	Wednesday	Wed	11	345	50	December	Dec	12	4	2013
20131212	12/12/2013	5	Thursday	Thu	12	346	50	December	Dec	12	4	2013
20131213	12/13/2013	6	Friday	Fri	13	347	50	December	Dec	12	4	2013
20131214	12/14/2013	7	Saturday	Sat	14	348	50	December	Dec	12	4	2013
20131215	12/15/2013	1	Sunday	Sun	15	349	51	December	Dec	12	4	2013
20131216	12/16/2013	2	Monday	Mon	16	350	51	December	Dec	12	4	2013
20131217	12/17/2013	3	Tuesday	Tue	17	351	51	December	Dec	12	4	2013
20131218	12/18/2013	4	Wednesday	Wed	18	352	51	December	Dec	12	4	2013
20131219	12/19/2013	5	Thursday	Thu	19	353	51	December	Dec	12	4	2013
20131220	12/20/2013	6	Friday	Fri	20	354	51	December	Dec	12	4	2013
20131221	12/21/2013	7	Saturday	Sat	21	355	51	December	Dec	12	4	2013
20131222	12/22/2013	1	Sunday	Sun	22	356	52	December	Dec	12	4	2013
20131223	12/23/2013	2	Monday	Mon	23	357	52	December	Dec	12	4	2013
20131224	12/24/2013	3	Tuesday	Tue	24	358	52	December	Dec	12	4	2013
20131225	12/25/2013	4	Wednesday	Wed	25	359	52	December	Dec	12	4	2013
20131226	12/26/2013	5	Thursday	Thu	26	360	52	December	Dec	12	4	2013
20131227	12/27/2013	6	Friday	Fri	27	361	52	December	Dec	12	4	2013
20131228	12/28/2013	7	Saturday	Sat	28	362	52	December	Dec	12	4	2013
20131229	12/29/2013	1	Sunday	Sun	29	363	53	December	Dec	12	4	2013
20131230	12/30/2013	2	Monday	Mon	30	364	53	December	Dec	12	4	2013
20131231	12/31/2013	3	Tuesday	Tue	31	365	53	December	Dec	12	4	2013
20140101	1/1/2014	4	Wednesday	Wed	1	1	1	January	Jan	1	1	2014
20140102	1/2/2014	5	Thursday	Thu	2	2	1	January	Jan	1	1	2014
20140103	1/3/2014	6	Friday	Fri	3	3	1	January	Jan	1	1	2014
20140104	1/4/2014	7	Saturday	Sat	4	4	1	January	Jan	1	1	2014
20140105	1/5/2014	1	Sunday	Sun	5	5	2	January	Jan	1	1	2014
20140106	1/6/2014	2	Monday	Mon	6	6	2	January	Jan	1	1	2014
20140107	1/7/2014	3	Tuesday	Tue	7	7	2	January	Jan	1	1	2014
20140108	1/8/2014	4	Wednesday	Wed	8	8	2	January	Jan	1	1	2014
20140109	1/9/2014	5	Thursday	Thu	9	9	2	January	Jan	1	1	2014
20140110	1/10/2014	6	Friday	Fri	10	10	2	January	Jan	1	1	2014
20140111	1/11/2014	7	Saturday	Sat	11	11	2	January	Jan	1	1	2014
20140112	1/12/2014	1	Sunday	Sun	12	12	3	January	Jan	1	1	2014
20140113	1/13/2014	2	Monday	Mon	13	13	3	January	Jan	1	1	2014
20140114	1/14/2014	3	Tuesday	Tue	14	14	3	January	Jan	1	1	2014
20140115	1/15/2014	4	Wednesday	Wed	15	15	3	January	Jan	1	1	2014
20140116	1/16/2014	5	Thursday	Thu	16	16	3	January	Jan	1	1	2014
20140117	1/17/2014	6	Friday	Fri	17	17	3	January	Jan	1	1	2014
20140118	1/18/2014	7	Saturday	Sat	18	18	3	January	Jan	1	1	2014
20140119	1/19/2014	1	Sunday	Sun	19	19	4	January	Jan	1	1	2014
20140120	1/20/2014	2	Monday	Mon	20	20	4	January	Jan	1	1	2014
20140121	1/21/2014	3	Tuesday	Tue	21	21	4	January	Jan	1	1	2014
20140122	1/22/2014	4	Wednesday	Wed	22	22	4	January	Jan	1	1	2014
20140123	1/23/2014	5	Thursday	Thu	23	23	4	January	Jan	1	1	2014
20140124	1/24/2014	6	Friday	Fri	24	24	4	January	Jan	1	1	2014
20140125	1/25/2014	7	Saturday	Sat	25	25	4	January	Jan	1	1	2014
20140126	1/26/2014	1	Sunday	Sun	26	26	5	January	Jan	1	1	2014
20140127	1/27/2014	2	Monday	Mon	27	27	5	January	Jan	1	1	2014
20140128	1/28/2014	3	Tuesday	Tue	28	28	5	January	Jan	1	1	2014
20140129	1/29/2014	4	Wednesday	Wed	29	29	5	January	Jan	1	1	2014
20140130	1/30/2014	5	Thursday	Thu	30	30	5	January	Jan	1	1	2014
20140131	1/31/2014	6	Friday	Fri	31	31	5	January	Jan	1	1	2014
20140201	2/1/2014	7	Saturday	Sat	1	32	5	February	Feb	2	1	2014
20140202	2/2/2014	1	Sunday	Sun	2	33	6	February	Feb	2	1	2014
20140203	2/3/2014	2	Monday	Mon	3	34	6	February	Feb	2	1	2014
20140204	2/4/2014	3	Tuesday	Tue	4	35	6	February	Feb	2	1	2014
20140205	2/5/2014	4	Wednesday	Wed	5	36	6	February	Feb	2	1	2014
20140206	2/6/2014	5	Thursday	Thu	6	37	6	February	Feb	2	1	2014
20140207	2/7/2014	6	Friday	Fri	7	38	6	February	Feb	2	1	2014
20140208	2/8/2014	7	Saturday	Sat	8	39	6	February	Feb	2	1	2014
20140209	2/9/2014	1	Sunday	Sun	9	40	7	February	Feb	2	1	2014
20140210	2/10/2014	2	Monday	Mon	10	41	7	February	Feb	2	1	2014
20140211	2/11/2014	3	Tuesday	Tue	11	42	7	February	Feb	2	1	2014
20140212	2/12/2014	4	Wednesday	Wed	12	43	7	February	Feb	2	1	2014
20140213	2/13/2014	5	Thursday	Thu	13	44	7	February	Feb	2	1	2014
20140214	2/14/2014	6	Friday	Fri	14	45	7	February	Feb	2	1	2014
20140215	2/15/2014	7	Saturday	Sat	15	46	7	February	Feb	2	1	2014
20140216	2/16/2014	1	Sunday	Sun	16	47	8	February	Feb	2	1	2014
20140217	2/17/2014	2	Monday	Mon	17	48	8	February	Feb	2	1	2014
20140218	2/18/2014	3	Tuesday	Tue	18	49	8	February	Feb	2	1	2014
20140219	2/19/2014	4	Wednesday	Wed	19	50	8	February	Feb	2	1	2014
20140220	2/20/2014	5	Thursday	Thu	20	51	8	February	Feb	2	1	2014
20140221	2/21/2014	6	Friday	Fri	21	52	8	February	Feb	2	1	2014
20140222	2/22/2014	7	Saturday	Sat	22	53	8	February	Feb	2	1	2014
20140223	2/23/2014	1	Sunday	Sun	23	54	9	February	Feb	2	1	2014
20140224	2/24/2014	2	Monday	Mon	24	55	9	February	Feb	2	1	2014
20140225	2/25/2014	3	Tuesday	Tue	25	56	9	February	Feb	2	1	2014
20140226	2/26/2014	4	Wednesday	Wed	26	57	9	February	Feb	2	1	2014
20140227	2/27/2014	5	Thursday	Thu	27	58	9	February	Feb	2	1	2014
20140228	2/28/2014	6	Friday	Fri	28	59	9	February	Feb	2	1	2014
20140301	3/1/2014	7	Saturday	Sat	1	60	9	March	Mar	3	1	2014
20140302	3/2/2014	1	Sunday	Sun	2	61	10	March	Mar	3	1	2014
20140303	3/3/2014	2	Monday	Mon	3	62	10	March	Mar	3	1	2014
20140304	3/4/2014	3	Tuesday	Tue	4	63	10	March	Mar	3	1	2014
20140305	3/5/2014	4	Wednesday	Wed	5	64	10	March	Mar	3	1	2014
20140306	3/6/2014	5	Thursday	Thu	6	65	10	March	Mar	3	1	2014
20140307	3/7/2014	6	Friday	Fri	7	66	10	March	Mar	3	1	2014
20140308	3/8/2014	7	Saturday	Sat	8	67	10	March	Mar	3	1	2014
20140309	3/9/2014	1	Sunday	Sun	9	68	11	March	Mar	3	1	2014
20140310	3/10/2014	2	Monday	Mon	10	69	11	March	Mar	3	1	2014
20140311	3/11/2014	3	Tuesday	Tue	11	70	11	March	Mar	3	1	2014
20140312	3/12/2014	4	Wednesday	Wed	12	71	11	March	Mar	3	1	2014
20140313	3/13/2014	5	Thursday	Thu	13	72	11	March	Mar	3	1	2014
20140314	3/14/2014	6	Friday	Fri	14	73	11	March	Mar	3	1	2014
20140315	3/15/2014	7	Saturday	Sat	15	74	11	March	Mar	3	1	2014
20140316	3/16/2014	1	Sunday	Sun	16	75	12	March	Mar	3	1	2014
20140317	3/17/2014	2	Monday	Mon	17	76	12	March	Mar	3	1	2014
20140318	3/18/2014	3	Tuesday	Tue	18	77	12	March	Mar	3	1	2014
20140319	3/19/2014	4	Wednesday	Wed	19	78	12	March	Mar	3	1	2014
20140320	3/20/2014	5	Thursday	Thu	20	79	12	March	Mar	3	1	2014
20140321	3/21/2014	6	Friday	Fri	21	80	12	March	Mar	3	1	2014
20140322	3/22/2014	7	Saturday	Sat	22	81	12	March	Mar	3	1	2014
20140323	3/23/2014	1	Sunday	Sun	23	82	13	March	Mar	3	1	2014
20140324	3/24/2014	2	Monday	Mon	24	83	13	March	Mar	3	1	2014
20140325	3/25/2014	3	Tuesday	Tue	25	84	13	March	Mar	3	1	2014
20140326	3/26/2014	4	Wednesday	Wed	26	85	13	March	Mar	3	1	2014
20140327	3/27/2014	5	Thursday	Thu	27	86	13	March	Mar	3	1	2014
20140328	3/28/2014	6	Friday	Fri	28	87	13	March	Mar	3	1	2014
20140329	3/29/2014	7	Saturday	Sat	29	88	13	March	Mar	3	1	2014
20140330	3/30/2014	1	Sunday	Sun	30	89	14	March	Mar	3	1	2014
20140331	3/31/2014	2	Monday	Mon	31	90	14	March	Mar	3	1	2014
20140401	4/1/2014	3	Tuesday	Tue	1	91	14	April	Apr	4	2	2014
20140402	4/2/2014	4	Wednesday	Wed	2	92	14	April	Apr	4	2	2014
20140403	4/3/2014	5	Thursday	Thu	3	93	14	April	Apr	4	2	2014
20140404	4/4/2014	6	Friday	Fri	4	94	14	April	Apr	4	2	2014
20140405	4/5/2014	7	Saturday	Sat	5	95	14	April	Apr	4	2	2014
20140406	4/6/2014	1	Sunday	Sun	6	96	15	April	Apr	4	2	2014
20140407	4/7/2014	2	Monday	Mon	7	97	15	April	Apr	4	2	2014
20140408	4/8/2014	3	Tuesday	Tue	8	98	15	April	Apr	4	2	2014
20140409	4/9/2014	4	Wednesday	Wed	9	99	15	April	Apr	4	2	2014
20140410	4/10/2014	5	Thursday	Thu	10	100	15	April	Apr	4	2	2014
